Date,Close/Last,Volume,Open,High,Low
03/31/2022,$51.77,26055230,$52,$52.875,$51.74
03/30/2022,$52.44,27599650,$53.2,$53.7199,$51.9701
03/29/2022,$52.74,39970030,$54,$54.08,$52.62
03/28/2022,$53.28,21863710,$52.53,$53.56,$52.5
03/25/2022,$52.78,17435470,$52.74,$53.25,$52.51
03/24/2022,$52.59,25177480,$52.54,$52.845,$52.29
03/23/2022,$52.19,29183690,$53.02,$53.5,$52.155
03/22/2022,$53.04,32253610,$54.2,$54.32,$52.495
03/21/2022,$54.19,34592460,$54.24,$55.3,$53.9
03/18/2022,$54.51,51814970,$54.38,$55,$53.705
03/17/2022,$54.24,30598580,$52.92,$54.25,$52.79
03/16/2022,$52.92,29891420,$52.54,$53.27,$52.18
03/15/2022,$52.21,30172130,$52.62,$52.92,$51.18
03/14/2022,$52.25,42314540,$50.72,$52.91,$50.39
03/11/2022,$50.27,33701930,$49.14,$50.9,$48.9425
03/10/2022,$49.2,24542340,$48.305,$49.29,$48.05
03/09/2022,$48.75,24718920,$48.13,$49.22,$48
03/08/2022,$47.44,32913300,$47.58,$48.4182,$46.465
03/07/2022,$47.98,33171300,$48.25,$48.84,$47.515
03/04/2022,$48.65,33222900,$47.5,$48.77,$47.41
03/03/2022,$47.83,30553340,$47.68,$48.585,$47.48
03/02/2022,$47.7,36516150,$46.11,$47.93,$46
03/01/2022,$45.75,29854510,$46.69,$47.1368,$45.44
02/28/2022,$46.94,35296050,$46.82,$47.17,$46.34
02/25/2022,$47.72,31199190,$45.81,$48.03,$45.74
02/24/2022,$45.96,44227350,$45.86,$46.755,$45.4
02/23/2022,$46.87,25792980,$47.59,$48.16,$46.78
02/22/2022,$47.53,34814810,$47.54,$48.31,$47.345
02/18/2022,$48.53,26955310,$48.78,$49.515,$48.2
02/17/2022,$48.9,21231670,$49.81,$49.96,$48.75
02/16/2022,$49.68,27672590,$49.59,$50.775,$49.43
02/15/2022,$49.79,29161060,$49.8,$50.0399,$49.21
02/14/2022,$49.8,42973120,$49.82,$50.5,$48.48
02/11/2022,$50.78,34997790,$50.33,$51.24,$50.075
02/10/2022,$50.6,34200600,$51.04,$51.37,$50.39
02/09/2022,$51.47,38522210,$51.64,$51.715,$50.9
02/08/2022,$51.7,67921970,$50.64,$51.8,$49.69
02/07/2022,$53.21,32358540,$53.3,$53.5776,$52.24
02/04/2022,$53,24932160,$53.02,$53.43,$52.63
02/03/2022,$53.38,22635800,$53.325,$53.89,$53.09
02/02/2022,$53.86,32039350,$52.84,$54.13,$52.45
02/01/2022,$53.07,27883330,$52.74,$53.16,$52.39
01/31/2022,$52.69,38644580,$54,$54.14,$52.385
01/28/2022,$54.33,28590400,$53.77,$54.67,$53.1
01/27/2022,$53.37,36957200,$53.02,$54.58,$53
01/26/2022,$53.01,39644850,$52.57,$53.62,$52.455
01/25/2022,$52.54,43983170,$51.36,$52.835,$51.24
01/24/2022,$51.54,59080740,$51.75,$52.06,$49.815
01/21/2022,$52.79,41058970,$54.42,$54.865,$52.4637
01/20/2022,$54.05,35105320,$53.96,$54.515,$53.07
01/19/2022,$53.54,27300370,$53.65,$54.49,$53.45
01/18/2022,$54.11,35607020,$54.5,$54.55,$53.43
01/14/2022,$54.95,27072550,$54.98,$55.38,$54.51
01/13/2022,$55.54,28117940,$56.53,$56.75,$55.22
01/12/2022,$56.65,27608530,$56.34,$57.16,$55.9
01/11/2022,$56.69,33576630,$56.75,$57.43,$55.81
01/10/2022,$56.24,34044650,$55.71,$56.26,$54.74
01/07/2022,$55.72,27703370,$55.36,$55.77,$54.63
01/06/2022,$54.84,37000390,$55.16,$55.63,$54.49
01/05/2022,$55.63,52956420,$55.84,$56.44,$55.37
01/04/2022,$54.53,66993080,$56.22,$56.43,$53.94
01/03/2022,$56.65,57253150,$58.5,$58.55,$56.34
12/31/2021,$59.05,28579620,$58.53,$59.8,$58.44
12/30/2021,$58.4,24559000,$57.75,$58.74,$57.53
12/29/2021,$57.58,26170220,$57.31,$58.03,$57.07
12/28/2021,$58.01,36901700,$59.05,$59.45,$57.08
12/27/2021,$59.2,27362580,$58.85,$59.38,$58.231
12/23/2021,$58.71,39203200,$59.82,$60.08,$58.31
12/22/2021,$59.55,62594920,$59.25,$60.585,$58.22
12/21/2021,$58.95,63877880,$60.01,$60.04,$57.16
12/20/2021,$61.02,55712220,$60.6,$61.71,$59.83
12/17/2021,$59.48,104320200,$59.93,$61.19,$58.7
12/16/2021,$61.25,75183650,$58.36,$61.43,$57.75
12/15/2021,$58.8,75202910,$56.11,$58.915,$55.89
12/14/2021,$55.54,48685670,$54.77,$55.95,$54.316
12/13/2021,$55.2,54923240,$53.44,$55.73,$53.44
12/10/2021,$52.78,26079360,$51.2,$52.85,$51.11
12/09/2021,$52.08,38325660,$51.51,$52.845,$51.51
12/08/2021,$51.4,37429200,$52.75,$53.08,$51.03
12/07/2021,$51.72,41575440,$51.25,$52.4999,$50.4
12/06/2021,$51.48,53723980,$53.78,$53.89,$51.25
12/03/2021,$54.27,37574770,$53.71,$54.41,$53.102
12/02/2021,$53.04,46361740,$53.82,$55.08,$52.77
12/01/2021,$54.68,59849360,$52.47,$55.17,$51.86
11/30/2021,$53.73,64598390,$52.31,$54.46,$51.91
11/29/2021,$52.4,72660760,$55.15,$55.7,$52.11
11/26/2021,$54,66561300,$54.035,$54.94,$53.25
11/24/2021,$50.89,18556750,$51.18,$51.33,$50.705
11/23/2021,$51.08,24952590,$50.58,$51.45,$50.3
11/22/2021,$51.2,27287940,$50.95,$51.47,$50.38
11/19/2021,$50.8,47966180,$51.96,$52.835,$50.68
11/18/2021,$51.41,32872570,$51.1,$51.71,$50.61
11/17/2021,$50.87,36889770,$49.94,$51.09,$49.685
11/16/2021,$49.6,31297220,$49.47,$50.16,$48.89
11/15/2021,$49.65,27763220,$49.73,$50.1,$49.37
11/12/2021,$49.73,27780570,$50.42,$50.49,$49.57
11/11/2021,$50.18,42370390,$49.23,$50.5,$48.733
11/10/2021,$49.02,42696200,$47.4,$49.21,$47.4
11/09/2021,$47.3,29920440,$48.33,$48.38,$47.15
11/08/2021,$48.33,57423270,$48.61,$48.785,$47.6
11/05/2021,$48.61,173959100,$48.09,$48.8099,$46.55
11/04/2021,$43.85,38172540,$44.29,$44.47,$43.305
11/03/2021,$44.82,44593140,$45.52,$45.99,$44.48
11/02/2021,$45.45,69247980,$45.075,$46.04,$43.05
11/01/2021,$43.64,32681520,$44.14,$44.29,$43.44
10/29/2021,$43.74,30307490,$43.09,$43.83,$42.855
10/28/2021,$43.18,18023410,$42.95,$43.67,$42.94
10/27/2021,$42.97,22317480,$43.46,$43.5599,$42.68
10/26/2021,$43.56,29729050,$43.33,$43.76,$42.92
10/25/2021,$43.15,22846240,$43.2,$43.24,$42.57
10/22/2021,$43.16,17183010,$42.82,$43.19,$42.63
10/21/2021,$42.86,22142320,$43.055,$43.09,$42.43
10/20/2021,$42.8,22788280,$42.12,$43.11,$42.1
10/19/2021,$42.09,17159790,$41.6,$42.2,$41.5418
10/18/2021,$41.32,21732990,$41.45,$41.7,$41.04
10/15/2021,$41.49,23550340,$41.9,$42.03,$41.38
10/14/2021,$41.67,17590310,$41.56,$41.9565,$41.515
10/13/2021,$41.42,28205720,$41.75,$41.91,$40.94
10/12/2021,$41.85,16222300,$42.16,$42.21,$41.66
10/11/2021,$42.06,11984160,$42.45,$42.62,$42.01
10/08/2021,$42.45,12778600,$42.73,$42.905,$42.34
10/07/2021,$42.74,19778300,$42.52,$42.96,$42.21
10/06/2021,$42.02,30483840,$42.06,$42.2,$41.69
10/05/2021,$42.32,19342560,$42.53,$42.79,$42.28
10/04/2021,$42.42,28906550,$42.93,$43.345,$42.21
10/01/2021,$42.93,38483000,$42.52,$43.095,$41.7
09/30/2021,$43.01,21112580,$43.79,$44.05,$42.97
09/29/2021,$43.53,18037240,$43.22,$43.69,$43.08
09/28/2021,$43.04,28512220,$43.07,$43.28,$42.43
09/27/2021,$43.57,19955900,$43.92,$44.13,$43.51
09/24/2021,$43.94,16150750,$44.07,$44.41,$43.81
09/23/2021,$44.19,19719170,$44.28,$44.719,$44.15
09/22/2021,$43.95,22616740,$43.99,$44.39,$43.83
09/21/2021,$43.92,23645590,$44.25,$44.73,$43.85
09/20/2021,$44.2,41873020,$43.39,$44.65,$43.39
09/17/2021,$43.89,56420690,$44.17,$44.46,$43.31
09/16/2021,$44.47,22424170,$44.88,$44.99,$44.03
09/15/2021,$44.77,28674630,$44.56,$45.365,$44.47
09/14/2021,$44.71,24100220,$44.67,$45.26,$44.545
09/13/2021,$44.58,37086230,$45.74,$45.83,$44.2
09/10/2021,$45.59,20801500,$46.27,$46.35,$45.51
09/09/2021,$46.03,21695320,$46.47,$46.7182,$45.85
09/08/2021,$46.51,15839630,$46.51,$46.79,$46.25
09/07/2021,$46.75,26236850,$46.99,$47.5,$46.54
09/03/2021,$46.84,20834760,$46.9,$47.03,$46.3431
09/02/2021,$46.84,26149360,$46.48,$46.87,$46.13
09/01/2021,$46.04,32900110,$46.19,$46.2595,$45.42
08/31/2021,$46.07,34547830,$46.72,$47.14,$45.9318
08/30/2021,$46.76,25774350,$46.2,$47.16,$46.16
08/27/2021,$46.6,32924520,$47.37,$47.5,$46.53
08/26/2021,$47.38,29029320,$47.7,$48.16,$47.3
08/25/2021,$47.51,51036770,$48.04,$48.28,$46.93
08/24/2021,$48.38,52624050,$49.74,$50.05,$48.24
08/23/2021,$49.93,88652380,$50.29,$51.36,$49.6
08/20/2021,$48.72,35157540,$48.98,$49.73,$48.66
08/19/2021,$48.8,57741570,$48.5,$49.96,$48.26
08/18/2021,$49.31,88597980,$50.23,$51.86,$49.17
08/17/2021,$50.42,68816990,$48.78,$50.49,$48.71
08/16/2021,$48.91,38098080,$48.23,$48.97,$47.51
08/13/2021,$48.48,35379190,$47.41,$48.5,$47.32
08/12/2021,$47.24,29710230,$46.5,$47.4,$46.34
08/11/2021,$46.31,50878190,$47.78,$48.08,$46.26
08/10/2021,$48.19,81189410,$46.2,$48.57,$45.89
08/09/2021,$45.98,32374260,$45.11,$46.03,$45.11
08/06/2021,$45.07,20413040,$45.09,$45.31,$44.63
08/05/2021,$45.06,23505420,$45,$45.14,$44.7
08/04/2021,$45.19,43391240,$45.35,$45.8,$45.01
08/03/2021,$45.68,45643260,$44.17,$45.86,$44.07
08/02/2021,$43.96,43066940,$43.3,$44.14,$43.25
07/30/2021,$42.81,24763340,$42.88,$43.185,$42.69
07/29/2021,$42.79,29015020,$43.23,$43.3,$42.6212
07/28/2021,$43.45,53822450,$42.35,$43.74,$42.25
07/27/2021,$42.1,32544070,$41.82,$42.2,$41.58
07/26/2021,$41.81,23720030,$41.62,$41.94,$41.39
07/23/2021,$41.68,21609210,$41.46,$41.83,$41.42
07/22/2021,$41.47,18913310,$41.12,$41.55,$40.9
07/21/2021,$41.02,27530230,$41.24,$41.24,$40.515
07/20/2021,$41.05,48804130,$40.25,$41.71,$40.2
07/19/2021,$40.15,29818360,$40.07,$40.35,$39.68
07/16/2021,$40.35,24270380,$40.14,$40.35,$39.93
07/15/2021,$40.09,20250800,$39.95,$40.19,$39.86
07/14/2021,$39.95,15888560,$39.72,$40.025,$39.66
07/13/2021,$39.65,12222050,$39.77,$39.8,$39.53
07/12/2021,$39.76,24512950,$39.66,$40.25,$39.6
07/09/2021,$39.61,21578730,$39.53,$40.1,$39.46
07/08/2021,$39.25,23021180,$39,$39.32,$38.93
07/07/2021,$39.35,17665150,$39.22,$39.36,$38.965
07/06/2021,$39.29,18931870,$39.48,$39.65,$39.04
07/02/2021,$39.73,16595890,$39.46,$39.83,$39.38
07/01/2021,$39.56,20035910,$39.17,$39.63,$39.11
06/30/2021,$39.16,21248070,$39.14,$39.27,$38.82
06/29/2021,$39.1,14516570,$39.13,$39.285,$38.98
06/28/2021,$39.12,19225690,$39.01,$39.2099,$38.9
06/25/2021,$38.98,22774350,$39.12,$39.405,$38.89
06/24/2021,$39.19,13436550,$39.14,$39.345,$39.08
06/23/2021,$39.05,22025360,$39.63,$39.66,$38.975
06/22/2021,$39.61,15975950,$39.41,$39.69,$39.26
06/21/2021,$39.42,19488050,$38.88,$39.48,$38.88
06/18/2021,$38.81,37775910,$39.3,$39.44,$38.7
06/17/2021,$39.48,19580120,$39.27,$39.59,$39.07
06/16/2021,$39.3,19177550,$39.62,$39.84,$39.28
06/15/2021,$39.59,20206870,$39.71,$39.84,$39.39
06/14/2021,$39.63,23408340,$40.03,$40.07,$39.38
06/11/2021,$40.15,21386920,$40.66,$40.67,$39.95
06/10/2021,$40.68,42613730,$39.9,$40.72,$39.89
06/09/2021,$39.81,29823960,$39,$39.84,$38.98
06/08/2021,$38.85,18880310,$39.07,$39.11,$38.475
06/07/2021,$38.99,24110730,$39.08,$39.6,$38.97
06/04/2021,$39.15,19375320,$39.05,$39.5,$39.015
06/03/2021,$38.97,17376290,$38.76,$39.04,$38.63
06/02/2021,$38.79,19629040,$38.64,$38.93,$38.54
06/01/2021,$38.5,23642430,$38.94,$39,$38.48
05/28/2021,$38.73,16160960,$38.75,$39.02,$38.68
05/27/2021,$38.65,38471250,$38.97,$39.18,$38.6
05/26/2021,$38.92,28036450,$39.29,$39.3,$38.78
05/25/2021,$39.33,25916300,$39.82,$39.8564,$39.24
05/24/2021,$39.81,16922320,$40.08,$40.14,$39.775
05/21/2021,$39.95,21144780,$40.21,$40.6,$39.91
