Date,Close/Last,Volume,Open,High,Low
02/16/2022,$167.21,8482618,$166.49,$167.84,$165.7114
02/15/2022,$167.31,6632823,$166.13,$168.1,$166.01
02/14/2022,$165.6,8967638,$167.71,$167.97,$163.81
02/11/2022,$167.71,13125330,$169.12,$170.15,$167.54
02/10/2022,$169.42,10355350,$171.21,$171.22,$169.3
02/09/2022,$171.49,5387540,$172.07,$172.24,$171.25
02/08/2022,$171.51,6296300,$171.02,$172.05,$170.48
02/07/2022,$171.06,6065670,$171.41,$171.74,$170.01
02/04/2022,$171.63,6392155,$171,$172.98,$170.1185
02/03/2022,$172.76,6240613,$172.26,$173.62,$171.04
02/02/2022,$172.77,7382821,$169.65,$172.99,$169.65
02/01/2022,$170.88,8154721,$171.74,$171.98,$169.43
01/31/2022,$172.29,8054895,$171.5,$172.62,$170.82
01/28/2022,$171.79,9783217,$170.86,$171.84,$169.3
01/27/2022,$170.59,9068738,$169.39,$171.91,$169
01/26/2022,$168.38,9963229,$167.54,$169.22,$166.23
01/25/2022,$167.63,14081250,$162.36,$168.41,$161.58
01/24/2022,$162.97,14087600,$164,$164.17,$158.26
01/21/2022,$164.87,10550300,$166.19,$167.99,$164.47
01/20/2022,$165.25,6011300,$167.29,$167.859,$164.93
01/19/2022,$166.58,5926454,$167.2,$168.72,$166.3165
01/18/2022,$167.1,7815939,$167.1,$167.715,$166.01
01/14/2022,$167.84,5847839,$168.625,$168.65,$167.15
01/13/2022,$168.76,6159444,$169,$170.42,$168.46
01/12/2022,$169.79,8116205,$169.61,$170.08,$168.34
01/11/2022,$171.25,8341067,$172.99,$173.39,$170.11
01/10/2022,$173.09,7698444,$173.69,$173.69,$172.155
01/07/2022,$173.95,6986006,$171.46,$174.3,$171.13
01/06/2022,$171.63,7301633,$172.15,$172.5,$170.8
01/05/2022,$172.22,7016099,$172,$173.47,$171.62
01/04/2022,$171.08,6748363,$171.06,$172.29,$170.595
01/03/2022,$171.54,6012777,$170.21,$171.6,$169.1
12/31/2021,$171.07,4409475,$172.53,$172.6785,$171.03
12/30/2021,$172.31,4231812,$172.12,$172.875,$171.75
12/29/2021,$171.55,3661968,$170,$171.99,$169.91
12/28/2021,$170.35,3187062,$169.79,$170.64,$169.59
12/27/2021,$169.67,3705063,$169.14,$169.85,$168.7
12/23/2021,$168.25,3501450,$167.88,$168.95,$167.36
12/22/2021,$167.93,4178361,$167.06,$168.17,$166.12
12/21/2021,$167.21,7954249,$168.06,$168.1,$165.98
12/20/2021,$167.75,7954532,$167.81,$168.51,$166.55
12/17/2021,$168.23,16732020,$169.64,$170.78,$167.66
12/16/2021,$173.01,8998582,$171.26,$173.51,$170.84
12/15/2021,$171.14,8552246,$169.85,$171.295,$169.42
12/14/2021,$170.29,10482430,$168.33,$170.97,$167.16
12/13/2021,$168.45,11142280,$164.75,$169.195,$163.8
12/10/2021,$165.49,6572247,$165.57,$166.69,$164.65
12/09/2021,$165.9,8574177,$164.18,$165.98,$163.49
12/08/2021,$164.34,6216391,$163.47,$164.57,$162.64
12/07/2021,$163.36,8311254,$164,$164.27,$162.41
12/06/2021,$162.94,9692041,$160.19,$163.52,$159.83
12/03/2021,$159.38,8750521,$157.91,$159.67,$157.59
12/02/2021,$157.09,11334740,$157.26,$159.29,$156.75
12/01/2021,$158.08,9836412,$156.88,$160.0813,$156.25
11/30/2021,$155.93,14981660,$158.51,$159,$155.85
11/29/2021,$159.75,9188537,$159.5,$160.42,$158.42
11/26/2021,$159.2,8523072,$160.6,$161.16,$158.66
11/24/2021,$160.24,5230887,$160.14,$160.62,$159.38
11/23/2021,$160.69,7735770,$159.52,$161,$158.78
11/22/2021,$159.7,7642322,$161.03,$162.64,$159.65
11/19/2021,$162.89,7628928,$163.04,$163.19,$161.78
11/18/2021,$162.4,6359664,$163.45,$164.47,$162.13
11/17/2021,$163.28,5414474,$162.87,$163.86,$161.79
11/16/2021,$162.67,7594717,$163.18,$164.35,$162.62
11/15/2021,$163.52,7496205,$165,$165.46,$163.2164
11/12/2021,$165.01,18995210,$167.43,$167.62,$164.61
11/11/2021,$163.06,4118791,$163.49,$163.81,$162.4921
11/10/2021,$164.27,6225098,$162.53,$164.84,$162.35
11/09/2021,$162.51,6112777,$162.61,$163.59,$162.02
11/08/2021,$162.87,5579037,$163.68,$164.17,$162.01
11/05/2021,$163.43,6215911,$162.48,$164.6,$162.2
11/04/2021,$164.6,8224377,$164.935,$164.99,$162.67
11/03/2021,$165.06,6717787,$165.04,$165.77,$163.43
11/02/2021,$165.59,8450626,$163.7,$166.9818,$162.98
11/01/2021,$163.02,5846426,$163.16,$163.98,$159.4
10/29/2021,$162.88,8526806,$162.35,$163.25,$160.61
10/28/2021,$162.85,6278844,$163.77,$165.2,$162.32
10/27/2021,$163.74,7018787,$165.68,$165.76,$163.305
10/26/2021,$165.75,6939057,$164.56,$166.03,$164.05
10/25/2021,$164.08,6715399,$163.72,$164.31,$161.71
10/22/2021,$163.72,4304467,$163.06,$164.06,$162.96
10/21/2021,$163.4,4524127,$164.3,$164.39,$162.28
10/20/2021,$163.78,6003177,$163.98,$164.75,$163.26
10/19/2021,$163.87,10081290,$160.9,$165.15,$160.725
10/18/2021,$160.12,7465461,$160.25,$160.89,$159.2
10/15/2021,$161.3,6918407,$161.03,$161.81,$160.41
10/14/2021,$160.11,4580894,$159.71,$161.14,$159.6
10/13/2021,$159.2,6901589,$157.82,$160.08,$157.75
10/12/2021,$157.69,6686443,$160,$160.18,$157.34
10/11/2021,$160.25,4101646,$160.86,$161.855,$159.94
10/08/2021,$160.93,4343438,$161.32,$161.61,$160.25
10/07/2021,$161.34,5309181,$160.02,$162.61,$160.02
10/06/2021,$159.91,7312649,$159.87,$159.95,$157.84
10/05/2021,$159.58,5129033,$159.86,$161.11,$159.15
10/04/2021,$159.22,8621017,$159.99,$161,$157.6737
10/01/2021,$160.47,8568560,$161.53,$161.9,$158.62
09/30/2021,$161.5,6974317,$164.64,$165.4,$161.41
09/29/2021,$164.02,5124102,$163,$164.66,$162.78
09/28/2021,$162.81,7610354,$163.1,$163.91,$161.771
09/27/2021,$163.17,5775461,$164,$164.36,$162.85
09/24/2021,$164.36,4399614,$164.75,$165.65,$163.89
09/23/2021,$164.86,4697939,$164.4,$165.77,$164.15
09/22/2021,$163.93,5657126,$165.35,$165.95,$163.63
09/21/2021,$164.53,6663566,$164.61,$165.98,$164.24
09/20/2021,$163.81,7271017,$163.48,$165.17,$162.165
09/17/2021,$164.75,13422110,$164.3,$164.91,$163.555
09/16/2021,$165.22,5665537,$165.65,$166.46,$164.19
09/15/2021,$165.42,7935279,$165,$165.96,$164.31
09/14/2021,$164.8,5259559,$166.4,$166.54,$164.51
09/13/2021,$165.8,6273506,$167.92,$168.12,$165.13
09/10/2021,$166.97,6699315,$168.55,$169.09,$166.87
09/09/2021,$168.07,7114577,$171.19,$171.48,$167.7
09/08/2021,$171.9,4661733,$171.62,$172.98,$171.08
09/07/2021,$172.32,6859871,$174.35,$175.03,$171.67
09/03/2021,$175.04,4097512,$175.1,$175.22,$173.81
09/02/2021,$174.93,4545449,$174.34,$175.19,$173.91
09/01/2021,$173.74,5327351,$172.9,$173.74,$172.06
08/31/2021,$173.13,7106790,$173.49,$174.49,$172.48
08/30/2021,$173.66,3253006,$172.79,$174.28,$172.78
08/27/2021,$172.93,7046079,$174.28,$174.28,$172.75
08/26/2021,$173.3,5031639,$173.95,$174.72,$173.05
08/25/2021,$174.23,5700289,$175.69,$175.9,$173.892
08/24/2021,$175.39,5734824,$176.99,$177.21,$175.28
08/23/2021,$177.61,6461676,$178.39,$178.93,$177.54
08/20/2021,$179.44,5428729,$178.89,$179.92,$178.07
08/19/2021,$178.57,5615038,$176.62,$179.3269,$176.07
08/18/2021,$177.19,7134094,$179.5,$179.5,$177.13
08/17/2021,$179.47,6041881,$177.31,$179.51,$177.31
08/16/2021,$177.84,4783192,$176.55,$177.89,$175.95
08/13/2021,$176.25,5882102,$175.29,$176.29,$175.12
08/12/2021,$175.2,4301392,$173.82,$175.29,$173.59
08/11/2021,$173.8,4221298,$174.25,$174.47,$173.56
08/10/2021,$173.77,3678454,$173.26,$174.11,$172.78
08/09/2021,$173.71,3950185,$173.72,$174.25,$172.93
08/06/2021,$173.11,4581065,$173.94,$173.94,$172.45
08/05/2021,$173.69,4291332,$173.85,$173.85,$172.42
08/04/2021,$173.36,4793117,$174.2,$174.59,$173.259
08/03/2021,$174.39,6032998,$172.73,$174.5,$172.44
08/02/2021,$172.27,3721473,$172.47,$172.84,$171.3
07/30/2021,$172.2,5346742,$172.54,$172.98,$171.84
07/29/2021,$172.18,4214059,$172.74,$173.34,$171.085
07/28/2021,$172.18,5750714,$172.73,$173.3801,$172.08
07/27/2021,$172.66,7089269,$171.8,$172.72,$170.67
07/26/2021,$171.87,4485035,$171.82,$172.14,$170.8619
07/23/2021,$171.79,5015073,$171,$172.1751,$170.38
07/22/2021,$169.98,5281948,$169.36,$171.07,$168.65
07/21/2021,$169.49,7585479,$169.3,$169.69,$167.48
07/20/2021,$168.45,9902815,$166.9,$170.81,$166.84
07/19/2021,$166.88,8220113,$166.48,$168.19,$165.32
07/16/2021,$168.1,5835263,$168.34,$169.09,$167.95
07/15/2021,$168.37,6656878,$169.3,$169.9,$167.72
07/14/2021,$170.42,6162925,$170,$170.83,$169.04
07/13/2021,$169.27,4691233,$168.97,$169.755,$168.672
07/12/2021,$169.48,7840452,$169.73,$171.18,$168.54
07/09/2021,$169.75,6120925,$169.37,$170.37,$169.24
07/08/2021,$169.08,5755679,$168.7,$169.46,$167.58
07/07/2021,$169.41,6293581,$167.48,$169.5,$167.48
07/06/2021,$167.97,6098526,$167.91,$168.86,$166.99
07/02/2021,$168.98,9060270,$166.02,$169.3,$165.64
07/01/2021,$165.96,6320173,$164.74,$166.01,$164.63
06/30/2021,$164.74,6151745,$164,$164.97,$163.67
06/29/2021,$164.03,3749744,$164,$164.64,$163.41
06/28/2021,$164.02,5604009,$164.44,$165.07,$163.52
06/25/2021,$164.21,10963810,$162.94,$164.78,$162.89
06/24/2021,$163.37,4549234,$163.27,$164.2,$162.8
06/23/2021,$162.63,4493351,$163.69,$163.69,$162.48
06/22/2021,$163.62,5627795,$163.71,$164.04,$163.28
06/21/2021,$163.84,6592400,$162.77,$164.255,$162.25
06/18/2021,$161.98,12993020,$163.27,$164.19,$161.79
06/17/2021,$165.22,5874962,$164.19,$165.7,$163.5
06/16/2021,$164.43,6988477,$164.8,$165.75,$163.4801
06/15/2021,$164.49,5063027,$165.23,$165.86,$164.39
06/14/2021,$165.37,4931297,$164.5,$165.46,$163.9
06/11/2021,$164.96,7389922,$167.07,$167.08,$164.22
06/10/2021,$167.08,6463322,$166,$167.575,$165.95
06/09/2021,$165.59,5552600,$163.99,$165.78,$163.66
06/08/2021,$163.39,7746805,$165.28,$165.66,$162.07
06/07/2021,$164.84,5362781,$166,$166.32,$164.6317
06/04/2021,$165.97,6510480,$167.005,$167.565,$165.87
06/03/2021,$166.04,5809122,$165.89,$167.15,$165.705
06/02/2021,$166.2,6806032,$165.3,$166.725,$165.11
06/01/2021,$165.53,10448370,$170.15,$170.2,$165.38
05/28/2021,$169.25,6401011,$169.52,$171.005,$169.17
05/27/2021,$168.81,8114708,$169.26,$170.17,$168.38
05/26/2021,$169.07,5726683,$170,$170.08,$168.28
05/25/2021,$170.08,7444857,$170.67,$171.03,$169.74
05/24/2021,$170.55,5195384,$170.9,$171.35,$169.77
05/21/2021,$170.96,6501751,$171.33,$172.74,$170.87
