Date,Close/Last,Volume,Open,High,Low
01/26/2022,$359.7,12683980,$378.27,$382.66,$356.62
01/25/2022,$366.42,15145820,$379.14,$387.71,$365.13
01/24/2022,$387.15,32386780,$383.91,$387.26,$351.46
01/21/2022,$397.5,58904270,$400.425,$409.1499,$379.99
01/20/2022,$508.25,12658990,$517.75,$526.64,$506.93
01/19/2022,$515.86,4353508,$515,$523.21,$510.51
01/18/2022,$510.8,4844418,$520.08,$521.75,$508.68
01/14/2022,$525.69,7861109,$517.6,$538.37,$511.88
01/13/2022,$519.2,4475063,$537.06,$540.79,$518.26
01/12/2022,$537.22,3787372,$544.27,$544.27,$532.02
01/11/2022,$540.84,3077836,$536.99,$543.91,$530.07
01/10/2022,$539.85,4486145,$538.49,$543.69,$526.32
01/07/2022,$541.06,3382873,$549.46,$553.43,$538.2175
01/06/2022,$553.29,5711795,$554.34,$563.36,$542.01
01/05/2022,$567.52,4148749,$592,$592.84,$566.88
01/04/2022,$591.15,4393135,$599.91,$600.4099,$581.6
01/03/2022,$597.37,3068808,$605.61,$609.99,$590.56
12/31/2021,$602.44,1995918,$610.01,$614.075,$602.05
12/30/2021,$612.09,1625093,$612.99,$620.61,$611.2401
12/29/2021,$610.54,1287513,$610.71,$613.98,$604.68
12/28/2021,$610.71,1884116,$614.95,$618.41,$609.69
12/27/2021,$613.12,2062233,$615,$615,$609.25
12/23/2021,$614.09,1621146,$616.4,$616.88,$607.57
12/22/2021,$614.24,2335745,$603.36,$614.82,$602.63
12/21/2021,$604.92,2319390,$597.5434,$607.82,$593.8611
12/20/2021,$593.74,3358404,$586.43,$602.8847,$584.26
12/17/2021,$586.73,4433706,$591.61,$593.25,$581.74
12/16/2021,$591.06,3143217,$597.09,$602.8308,$588
12/15/2021,$605.04,2866196,$598.18,$605.69,$584.51
12/14/2021,$597.99,2984536,$598.71,$602.29,$588.13
12/13/2021,$604.56,2517915,$612,$612.64,$599.52
12/10/2021,$611.66,2748774,$616.78,$617.74,$605.88
12/09/2021,$611,2376321,$627.58,$630.24,$610.44
12/08/2021,$628.08,2220308,$630,$632.455,$623.2
12/07/2021,$625.58,3125190,$619.83,$628.89,$611.4
12/06/2021,$612.69,3075672,$606.01,$617.29,$601
12/03/2021,$602.13,4829282,$622.75,$625.5,$594
12/02/2021,$616.47,3331131,$617.1,$625.36,$612.88
12/01/2021,$617.77,3897019,$649.48,$654.52,$617.07
11/30/2021,$641.9,5608919,$668.198,$675.38,$640.01
11/29/2021,$663.84,2529364,$663.2,$667.99,$658.29
11/26/2021,$665.64,2872513,$675,$676.405,$660.67
11/24/2021,$658.29,1867282,$658.01,$661.44,$651.1
11/23/2021,$654.06,2320917,$658.18,$666.43,$646.05
11/22/2021,$659.2,2765318,$676.02,$679.48,$656.47
11/19/2021,$678.8,2614852,$692.35,$694.16,$675
11/18/2021,$682.02,2014992,$691.61,$691.74,$679.735
11/17/2021,$691.69,2732831,$690,$700.9894,$686.09
11/16/2021,$687.4,2077387,$678.27,$688.3599,$676.9
11/15/2021,$679.33,2872186,$681.235,$685.2599,$671.49
11/12/2021,$682.61,4198410,$660.01,$683.34,$653.82
11/11/2021,$657.58,2868311,$650.24,$665.82,$649.705
11/10/2021,$646.91,2405785,$653.01,$660.3306,$642.11
11/09/2021,$655.99,2415630,$653.7,$660.5,$650.52
11/08/2021,$651.45,2887523,$650.29,$656,$643.79
11/05/2021,$645.72,5283488,$663.97,$665.64,$645.01
11/04/2021,$668.4,4865023,$685.89,$685.94,$665.5
11/03/2021,$688.29,2334852,$677.27,$689.39,$677.27
11/02/2021,$677.72,3888597,$683.11,$687.68,$673.82
11/01/2021,$681.17,3110911,$689.06,$689.97,$676.54
10/29/2021,$690.31,3825279,$673.06,$690.9699,$671.24
10/28/2021,$674.05,2859409,$670.949,$676.8,$668.03
10/27/2021,$662.92,2276914,$669,$671.41,$661.85
10/26/2021,$668.52,2904840,$673.76,$676.4899,$662.77
10/25/2021,$671.66,3833526,$663.74,$675.88,$657.07
10/22/2021,$664.78,6186016,$651.81,$665.46,$651.81
10/21/2021,$653.16,8437070,$628.89,$654.01,$628.65
10/20/2021,$625.14,10622000,$625.573,$637.4,$617.15
10/19/2021,$639,7633147,$636.969,$641,$632.3
10/18/2021,$637.97,4669071,$632.1,$638.41,$620.5901
10/15/2021,$628.29,4116874,$638,$639.42,$625.16
10/14/2021,$633.8,2672535,$632.23,$636.88,$626.79
10/13/2021,$629.76,2424638,$632.1791,$632.1791,$622.1
10/12/2021,$624.94,3227349,$633.02,$637.655,$621.99
10/11/2021,$627.04,2862470,$633.195,$639.42,$626.78
10/08/2021,$632.66,3272093,$634.165,$643.8,$630.86
10/07/2021,$631.85,3556886,$642.225,$646.84,$630.45
10/06/2021,$639.1,4580434,$628.18,$639.8699,$626.36
10/05/2021,$634.81,9534293,$606.94,$640.39,$606.89
10/04/2021,$603.35,4995932,$613.39,$626.125,$594.68
10/01/2021,$613.15,4090847,$604.24,$614.99,$597.505
09/30/2021,$610.34,6616040,$608.05,$619,$608.05
09/29/2021,$599.06,6221026,$589.01,$609.8799,$588.01
09/28/2021,$583.85,4431051,$589,$599.5353,$580.16
09/27/2021,$592.64,2504738,$587.95,$593.58,$576.93
09/24/2021,$592.39,2126246,$592.5,$592.98,$583.64
09/23/2021,$593.26,2526161,$590.79,$599.32,$589.1301
09/22/2021,$590.65,4021845,$579.69,$595.65,$579.69
09/21/2021,$573.14,2250884,$578.31,$581.88,$569.37
09/20/2021,$575.43,3732227,$586.79,$591.53,$568.08
09/17/2021,$589.35,4145145,$587.85,$590.28,$580.8501
09/16/2021,$586.5,1832028,$584.3,$587.48,$577.72
09/15/2021,$582.87,2755615,$578.17,$584.62,$575.37
09/14/2021,$577.76,3456958,$584.89,$587.28,$575.56
09/13/2021,$589.29,3062871,$598.57,$598.57,$582.775
09/10/2021,$598.72,3950764,$598.16,$609.45,$593.67
09/09/2021,$597.54,2954214,$606.47,$609.44,$596.55
09/08/2021,$606.05,5424503,$603.84,$615.6,$595.71
09/07/2021,$606.71,5830979,$594.69,$613.85,$593.99
09/03/2021,$590.53,2684005,$585.8,$591.8783,$583.14
09/02/2021,$588.55,6184782,$583.68,$598.7567,$583.68
09/01/2021,$582.07,5626214,$569,$591,$569
08/31/2021,$569.19,2431886,$566.12,$569.48,$561.611
08/30/2021,$566.18,2434839,$557.25,$567.1648,$556.45
08/27/2021,$558.92,3252595,$551.6,$564.17,$549.25
08/26/2021,$550.12,1595499,$546.16,$552.604,$545.9
08/25/2021,$547.58,2065621,$550.16,$552.84,$545.45
08/24/2021,$553.41,2109525,$551.484,$555.3141,$549.27
08/23/2021,$553.33,2602010,$545.98,$555.55,$543.74
08/20/2021,$546.88,3776429,$545.09,$551.3883,$539.1
08/19/2021,$543.71,7497292,$522.74,$548.39,$521.87
08/18/2021,$521.87,2582046,$520,$526.38,$518.65
08/17/2021,$518.91,2309803,$515.465,$520.79,$514.2
08/16/2021,$517.92,2033176,$515.24,$523.38,$512.3
08/13/2021,$515.92,2177736,$512.64,$521.44,$511.51
08/12/2021,$510.72,1686170,$511.86,$513,$507.2014
08/11/2021,$512.4,1673904,$517,$519.57,$509.77
08/10/2021,$515.84,1960544,$520,$520.79,$512.965
08/09/2021,$519.97,1367782,$521.1469,$522.6699,$517.99
08/06/2021,$520.55,1919798,$524,$526.84,$519.39
08/05/2021,$524.89,2556687,$517.13,$525.41,$514.02
08/04/2021,$517.35,2039374,$513,$517.98,$510.37
08/03/2021,$510.82,2579427,$514.39,$515.63,$505.37
08/02/2021,$515.15,2096632,$519,$519.85,$510.51
07/30/2021,$517.57,2537107,$512.69,$519.79,$510.9642
07/29/2021,$514.25,1736014,$519.96,$520.7799,$513.7927
07/28/2021,$519.3,2390466,$521.82,$524.47,$516.98
07/27/2021,$518.91,2759037,$518.08,$521.95,$512.05
07/26/2021,$516.49,2254538,$514.38,$521.13,$509.0101
07/23/2021,$515.41,3820478,$512.16,$517.41,$504.66
07/22/2021,$511.77,4328061,$510.206,$513.68,$507
07/21/2021,$513.63,11906790,$526.13,$530.99,$505.61
07/20/2021,$531.05,6930440,$526.07,$536.64,$520.3
07/19/2021,$532.28,3885764,$526.05,$534.913,$522.2401
07/16/2021,$530.31,3442101,$541.81,$544.06,$527.05
07/15/2021,$542.95,5713873,$553.97,$557.5399,$538.2
07/14/2021,$547.95,4659535,$541.01,$554.1,$541.01
07/13/2021,$540.68,2751593,$535.76,$545.33,$535.76
07/12/2021,$537.31,1780738,$540.3,$540.6497,$532.92
07/09/2021,$535.98,2777231,$531,$538.26,$528.58
07/08/2021,$530.76,3268988,$530.93,$535.5,$529.09
07/07/2021,$535.96,2722498,$544.24,$544.64,$531.66
07/06/2021,$541.64,2775051,$533,$542.86,$533
07/02/2021,$533.98,1980316,$535.5,$538.5351,$529.39
07/01/2021,$533.54,2805402,$525.72,$537.04,$525.72
06/30/2021,$528.21,2773445,$534.055,$534.38,$526.82
06/29/2021,$533.5,2314647,$533.55,$536.13,$528.57
06/28/2021,$533.03,2820227,$528.12,$533.9399,$524.56
06/25/2021,$527.07,5299072,$528.84,$533.06,$525
06/24/2021,$518.06,3361202,$517.96,$520.96,$514.4001
06/23/2021,$512.74,3944782,$508.48,$516.63,$508.2
06/22/2021,$508.82,5809271,$498.54,$513.55,$495.795
06/21/2021,$497,5277297,$501.64,$502.05,$492.28
06/18/2021,$500.77,5197576,$496.4,$504.49,$495.24
06/17/2021,$498.34,3198273,$490.25,$501.8,$490.15
06/16/2021,$492.41,3533206,$495,$496.46,$486.28
06/15/2021,$491.9,3104073,$501.23,$501.23,$490.4
06/14/2021,$499.89,4400222,$489.68,$503.5,$486.91
06/11/2021,$488.77,3123969,$490,$491.41,$487.78
06/10/2021,$487.27,4382928,$487.165,$490.21,$482.14
06/09/2021,$485.81,3055029,$494.5,$496.09,$484.65
06/08/2021,$492.39,2374037,$497,$498.82,$489.37
06/07/2021,$494.66,2791932,$492.917,$496.7,$490.55
06/04/2021,$494.74,3160487,$492,$501.86,$490.95
06/03/2021,$489.43,3887445,$495.19,$496.66,$487.25
06/02/2021,$499.24,2268979,$499.82,$503.22,$495.82
06/01/2021,$499.08,2482555,$504.01,$505.41,$497.7443
05/28/2021,$502.81,2911297,$504.4,$511.76,$502.53
05/27/2021,$503.86,3253773,$501.8,$505.1,$498.54
05/26/2021,$502.36,2465303,$502.34,$504.14,$500.5
05/25/2021,$501.34,2699459,$506,$506.365,$499.22
05/24/2021,$502.9,2412595,$501.05,$504.25,$499.51
05/21/2021,$497.89,3322925,$503.12,$505.4,$497.26
