Date,Close/Last,Volume,Open,High,Low
04/01/2022,$62.87,12644880,$62.33,$62.95,$62.085
03/31/2022,$62,16822900,$62.22,$62.64,$62
03/30/2022,$62.21,13641000,$62.01,$62.21,$61.555
03/29/2022,$62.16,14720570,$62.21,$62.53,$61.74
03/28/2022,$61.92,11485220,$61.53,$61.94,$61.21
03/25/2022,$61.53,12260750,$61.12,$61.61,$61.05
03/24/2022,$60.98,13151350,$60.64,$61.02,$60.455
03/23/2022,$60.4,15529240,$60.75,$60.98,$59.995
03/22/2022,$60.8,17559540,$60.93,$60.95,$60.055
03/21/2022,$60.58,17440140,$60.5,$61.1,$60.245
03/18/2022,$60.1,30197780,$60.3,$60.3,$59.705
03/17/2022,$60.09,15586230,$59.46,$60.135,$59.23
03/16/2022,$59.46,17347250,$59.78,$59.935,$58.605
03/15/2022,$59.62,18607190,$59.08,$59.89,$58.98
03/14/2022,$58.54,17799380,$57.97,$59.035,$57.97
03/11/2022,$57.92,19855650,$57.96,$58.85,$57.86
03/10/2022,$57.88,20887280,$58.48,$58.66,$57.5
03/09/2022,$58.96,23022700,$59.82,$59.84,$58.66
03/08/2022,$58.66,30242130,$61.45,$61.54,$58.59
03/07/2022,$61.08,29151420,$62.01,$62.07,$60.72
03/04/2022,$62.57,17164630,$61.46,$62.59,$61.2
03/03/2022,$62.47,21262800,$62.61,$63.02,$62.285
03/02/2022,$62.43,17319120,$62.23,$62.88,$61.78
03/01/2022,$61.97,15871090,$62.14,$62.75,$61.51
02/28/2022,$62.24,25879120,$61.65,$62.335,$61.41
02/25/2022,$62.85,21487800,$60.94,$62.895,$60.92
02/24/2022,$60.51,27207440,$59.97,$60.62,$59.22
02/23/2022,$61.59,19248470,$62.24,$62.33,$61.34
02/22/2022,$62.28,21731390,$62.43,$62.64,$61.72
02/18/2022,$62.54,21975020,$62.12,$62.82,$61.99
02/17/2022,$62.12,21468720,$60.55,$62.275,$60.405
02/16/2022,$60.9,15484660,$60.86,$61.395,$60.555
02/15/2022,$60.91,13409340,$60.955,$61.78,$60.63
02/14/2022,$60.68,23641310,$60.16,$60.79,$59.28
02/11/2022,$60.29,22781390,$61.77,$61.98,$60.15
02/10/2022,$61.38,23561530,$60.36,$62.3,$60.2
02/09/2022,$61.04,23595560,$62.17,$62.32,$60.9
02/08/2022,$62,18771750,$61.83,$62.325,$61.74
02/07/2022,$61.6,17846410,$61.38,$61.72,$60.86
02/04/2022,$60.96,17403730,$61.49,$61.68,$60.57
02/03/2022,$61.61,19440490,$60.94,$61.78,$60.585
02/02/2022,$61.18,20225580,$60.62,$61.27,$60.56
02/01/2022,$60.56,20841660,$60.91,$61.14,$60.16
01/31/2022,$61.01,22045320,$60.3,$61.14,$60.15
01/28/2022,$60.84,19101490,$59.39,$60.89,$58.94
01/27/2022,$59.65,18898680,$59.88,$60.925,$59.5
01/26/2022,$59.6,19190240,$59.79,$60.345,$59.21
01/25/2022,$59.82,19027110,$59.36,$60.045,$58.69
01/24/2022,$59.96,30207460,$59.9,$60.35,$58.57
01/21/2022,$60.45,26643160,$61.08,$61.3,$60.3982
01/20/2022,$60.75,23002350,$61,$61.44,$60.72
01/19/2022,$61,18654750,$60.66,$61.18,$60.555
01/18/2022,$60.9,21977600,$61.06,$61.19,$60.45
01/14/2022,$61.39,19729630,$60.94,$61.45,$60.36
01/13/2022,$60.9,14317990,$60.54,$61.04,$60.385
01/12/2022,$60.54,15753810,$60.53,$60.685,$60.19
01/11/2022,$60.45,19369590,$60.43,$60.49,$59.84
01/10/2022,$60.43,20954350,$60.55,$60.82,$60.18
01/07/2022,$60.33,12307900,$60.275,$60.72,$60.06
01/06/2022,$60.47,17902350,$60.465,$61.115,$60.435
01/05/2022,$60.79,22507260,$60.09,$61.195,$60.05
01/04/2022,$60.29,26141580,$59.73,$60.535,$59.59
01/03/2022,$59.3,20188380,$58.82,$59.31,$58.375
12/31/2021,$59.21,10021250,$58.75,$59.35,$58.695
12/30/2021,$58.78,7703896,$59.06,$59.23,$58.76
12/29/2021,$58.95,9996046,$58.95,$59.095,$58.66
12/28/2021,$58.88,8982271,$58.4,$58.94,$58.3
12/27/2021,$58.65,9862192,$58,$58.69,$58
12/23/2021,$58.22,11027340,$58.52,$58.61,$57.94
12/22/2021,$58.18,12447440,$57.71,$58.19,$57.49
12/21/2021,$57.77,15864890,$57.61,$57.965,$57.53
12/20/2021,$57.54,20879480,$57.2,$57.78,$57
12/17/2021,$57.73,51899380,$58.49,$58.92,$57.7
12/16/2021,$58.65,24696860,$57.98,$58.88,$57.9
12/15/2021,$58.06,24923790,$57.93,$58.25,$57.65
12/14/2021,$57.8,24806570,$57.4,$58.17,$57.4
12/13/2021,$57.76,31362830,$56.98,$57.93,$56.955
12/10/2021,$56.28,23153570,$55.25,$56.32,$55.07
12/09/2021,$54.86,13846420,$54.75,$55.13,$54.585
12/08/2021,$55,18026450,$55.12,$55.35,$54.36
12/07/2021,$55.21,23832720,$55.02,$55.415,$54.85
12/06/2021,$54.91,26624140,$54.31,$55.25,$54.14
12/03/2021,$53.54,21064350,$53.33,$53.61,$52.98
12/02/2021,$53.07,17074170,$52.6,$53.34,$52.505
12/01/2021,$52.3,18724140,$52.98,$53.52,$52.28
11/30/2021,$52.45,30485170,$53.6,$53.625,$52.44
11/29/2021,$54.58,22712470,$54.045,$54.73,$53.93
11/26/2021,$53.73,14754340,$54.59,$54.75,$53.58
11/24/2021,$55.43,12598980,$55.71,$55.835,$55.03
11/23/2021,$55.88,13836260,$55.66,$56.1064,$55.5
11/22/2021,$55.47,16906230,$55.1,$56.02,$55.08
11/19/2021,$55.13,15813660,$55.44,$55.485,$54.9047
11/18/2021,$55.41,15380380,$55.83,$55.93,$55.14
11/17/2021,$55.91,13288680,$56.04,$56.05,$55.65
11/16/2021,$56.22,13756460,$56.62,$56.94,$56.185
11/15/2021,$56.62,10289190,$56.53,$56.68,$56.27
11/12/2021,$56.61,10162510,$56.75,$56.985,$56.545
11/11/2021,$56.74,7257681,$56.825,$56.88,$56.57
11/10/2021,$56.72,8813611,$56.54,$56.92,$56.29
11/09/2021,$56.49,10155820,$56.41,$56.52,$56.09
11/08/2021,$56.33,12827970,$56.75,$56.89,$56.13
11/05/2021,$56.84,12886660,$56.84,$57.16,$56.59
11/04/2021,$56.6,10820200,$56.11,$56.63,$56.03
11/03/2021,$56.29,10788280,$56,$56.33,$55.775
11/02/2021,$56.1,11498860,$56.47,$56.5,$55.965
11/01/2021,$56.17,11651090,$56.39,$56.4,$55.9
10/29/2021,$56.37,24463740,$55.87,$56.465,$55.78
10/28/2021,$56.04,15927960,$55.75,$56.11,$55.62
10/27/2021,$55.52,24019830,$55.97,$56.08,$55.265
10/26/2021,$54.47,12086750,$54.32,$54.58,$54.2345
10/25/2021,$54.23,11855030,$54.38,$54.47,$54.015
10/22/2021,$54.45,12828800,$54.39,$54.53,$54.07
10/21/2021,$54.35,14388310,$54.6,$54.67,$54.21
10/20/2021,$54.63,12474870,$54.18,$54.76,$54.11
10/19/2021,$54.15,11068620,$54.04,$54.2,$53.77
10/18/2021,$53.94,15861790,$54.35,$54.39,$53.86
10/15/2021,$54.48,17867140,$54.64,$54.88,$54.285
10/14/2021,$54.61,13704290,$54.39,$54.805,$54.31
10/13/2021,$54.24,12143660,$54.17,$54.43,$53.79
10/12/2021,$54.23,19474370,$54.42,$54.83,$54.22
10/11/2021,$54.23,12378520,$54.21,$54.39,$54.01
10/08/2021,$54.12,13786820,$54,$54.39,$53.895
10/07/2021,$53.88,13774370,$53.99,$54.28,$53.81
10/06/2021,$53.71,21284530,$52.77,$53.765,$52.51
10/05/2021,$53.08,17173140,$53.02,$53.47,$52.93
10/04/2021,$52.99,18973450,$53.06,$53.525,$52.4
10/01/2021,$53.02,16277410,$52.78,$53.2,$52.5707
09/30/2021,$52.47,17674370,$53.17,$53.325,$52.43
09/29/2021,$52.96,13941470,$52.64,$53.155,$52.56
09/28/2021,$52.64,19926090,$53.46,$53.46,$52.43
09/27/2021,$53.61,12429470,$53.85,$54.245,$53.57
09/24/2021,$53.89,9682234,$54,$54.24,$53.86
09/23/2021,$54.04,13836220,$54.26,$54.6175,$54
09/22/2021,$54.13,12719720,$54.505,$54.56,$54.0623
09/21/2021,$54.05,16418160,$54.39,$54.82,$53.94
09/20/2021,$54.06,27542450,$54.11,$54.4,$53.7273
09/17/2021,$54.44,33383190,$55.02,$55.194,$54.37
09/16/2021,$55.35,17430420,$55.72,$55.985,$54.82
09/15/2021,$55.88,15745980,$55.68,$56,$55.42
09/14/2021,$55.69,13918850,$55.92,$55.98,$55.55
09/13/2021,$56.07,20274270,$55.74,$56.395,$55.74
09/10/2021,$55.61,10573710,$56.01,$56.13,$55.515
09/09/2021,$55.86,12545370,$56.18,$56.42,$55.8
09/08/2021,$56.42,12040070,$55.61,$56.48,$55.61
09/07/2021,$55.67,20037970,$56.6,$56.69,$55.51
09/03/2021,$56.73,13220670,$56.46,$56.765,$56.245
09/02/2021,$56.77,11654230,$56.77,$57.03,$56.41
09/01/2021,$56.69,9519203,$56.38,$56.8,$56.28
08/31/2021,$56.31,14185710,$56.16,$56.515,$56
08/30/2021,$56.18,10034680,$55.69,$56.2,$55.64
08/27/2021,$55.65,8844146,$55.66,$55.785,$55.45
08/26/2021,$55.54,10331490,$55.95,$55.98,$55.51
08/25/2021,$56.07,11270670,$56.06,$56.17,$55.73
08/24/2021,$56.01,12067190,$56.64,$56.64,$55.9
08/23/2021,$56.44,8912813,$56.67,$56.75,$56.38
08/20/2021,$56.64,10543570,$56.84,$57.0299,$56.58
08/19/2021,$56.86,9223662,$56.06,$56.98,$55.95
08/18/2021,$56.5,13873730,$57.19,$57.23,$56.42
08/17/2021,$57.28,10346450,$57.46,$57.555,$57.01
08/16/2021,$57.48,7973528,$57.2,$57.49,$57.03
08/13/2021,$57.23,7714175,$56.81,$57.3,$56.771
08/12/2021,$56.84,6169450,$56.73,$56.98,$56.73
08/11/2021,$56.73,8370669,$56.89,$57.18,$56.71
08/10/2021,$56.8,10906920,$56.84,$57.17,$56.655
08/09/2021,$56.65,8859893,$56.795,$56.88,$56.4308
08/06/2021,$56.64,10409250,$56.6,$56.74,$56.44
08/05/2021,$56.5,9806780,$56.44,$56.59,$56.29
08/04/2021,$56.1,11888360,$56.75,$56.95,$56.0101
08/03/2021,$56.92,8825480,$57,$57,$56.745
08/02/2021,$56.88,9777990,$57.2,$57.24,$56.705
07/30/2021,$57.03,11727290,$57.15,$57.25,$56.9
07/29/2021,$57.05,9599110,$57.07,$57.25,$56.86
07/28/2021,$56.74,9857959,$56.99,$57.16,$56.629
07/27/2021,$57.26,12794360,$57.11,$57.54,$56.92
07/26/2021,$57.06,8681136,$56.89,$57.12,$56.56
07/23/2021,$57.01,12143960,$56.59,$57.33,$56.45
07/22/2021,$56.47,13402710,$56.62,$56.74,$56.05
07/21/2021,$56.55,20918160,$57.33,$57.56,$56.425
07/20/2021,$55.83,16257890,$55.73,$56.3299,$55.52
07/19/2021,$55.73,19526980,$56.08,$56.35,$55.16
07/16/2021,$56.4,14860540,$56.46,$56.68,$56.26
07/15/2021,$56.44,15068180,$56.24,$56.47,$55.91
07/14/2021,$56.26,22002680,$55.02,$56.3499,$54.96
07/13/2021,$55.02,15170810,$54.95,$55.295,$54.75
07/12/2021,$54.48,15107580,$54.32,$54.595,$54.27
07/09/2021,$54.46,10847010,$54.25,$54.52,$54.18
07/08/2021,$54.13,11943920,$54.01,$54.165,$53.735
07/07/2021,$54.32,14377870,$53.72,$54.375,$53.72
07/06/2021,$53.88,15278170,$53.99,$54.09,$53.55
07/02/2021,$54.18,10605050,$54,$54.45,$54
07/01/2021,$53.96,13214700,$54.34,$54.48,$53.855
06/30/2021,$54.11,14614200,$53.8,$54.18,$53.75
06/29/2021,$53.86,12300920,$54.13,$54.34,$53.72
06/28/2021,$54.26,10556910,$54.25,$54.37,$54
06/25/2021,$54.32,18880340,$54.24,$54.47,$54.01
06/24/2021,$54.39,11488440,$54.26,$54.415,$54
06/23/2021,$54.12,12339160,$54.56,$54.6,$54.11
06/22/2021,$54.56,13072840,$54.34,$54.85,$54.255
06/21/2021,$54.36,14404310,$54.22,$54.43,$54
06/18/2021,$53.77,31445560,$54.51,$54.62,$53.72
06/17/2021,$54.95,10658390,$54.67,$55.15,$54.645
06/16/2021,$54.67,15211720,$55.44,$55.46,$54.64
06/15/2021,$55.41,11154220,$55.78,$55.79,$55.19
06/14/2021,$55.55,9710829,$55.69,$55.71,$55.2
06/11/2021,$56.16,11825800,$55.99,$56.21,$55.655
06/10/2021,$55.91,12444370,$55.91,$56.12,$55.76
06/09/2021,$55.48,9838835,$55.75,$55.92,$55.48
06/08/2021,$55.65,10968280,$56.25,$56.25,$55.545
06/07/2021,$56.04,14011110,$56.31,$56.34,$55.81
06/04/2021,$56.24,18935060,$55.9,$56.48,$55.78
06/03/2021,$55.64,17364320,$55.18,$55.74,$55.1
06/02/2021,$55.5,11328700,$55.5,$55.56,$55.26
06/01/2021,$55.28,13304330,$55.34,$55.65,$55.095
05/28/2021,$55.29,17011950,$55.35,$55.71,$55.2
05/27/2021,$55.49,59109570,$55.21,$55.57,$54.775
05/26/2021,$55.03,16064280,$54.98,$55.05,$54.59
05/25/2021,$54.79,11916450,$54.82,$54.82,$54.345
05/24/2021,$54.8,10326140,$54.63,$54.93,$54.49
05/21/2021,$54.62,16033220,$54.8,$55.115,$54.22
